,source,target,week_id,week_date
0,33725,33796,1,2011-01-09
1,33725,33814,1,2011-01-09
2,33725,33901,1,2011-01-09
3,33725,33944,1,2011-01-09
4,33725,34066,1,2011-01-09
5,33725,34373,1,2011-01-09
6,33725,34768,1,2011-01-09
7,33725,34776,1,2011-01-09
8,33725,35096,1,2011-01-09
9,33725,35285,1,2011-01-09
10,33725,35362,1,2011-01-09
11,33725,35384,1,2011-01-09
12,33725,35545,1,2011-01-09
13,33725,35937,1,2011-01-09
14,33725,36399,1,2011-01-09
15,33796,33814,1,2011-01-09
16,33796,33901,1,2011-01-09
17,33796,33944,1,2011-01-09
18,33796,34066,1,2011-01-09
19,33796,34373,1,2011-01-09
20,33796,34768,1,2011-01-09
21,33796,34776,1,2011-01-09
22,33796,35096,1,2011-01-09
23,33796,35285,1,2011-01-09
24,33796,35362,1,2011-01-09
25,33796,35384,1,2011-01-09
26,33796,35545,1,2011-01-09
27,33796,35937,1,2011-01-09
28,33796,36399,1,2011-01-09
29,33814,33901,1,2011-01-09
30,33814,33944,1,2011-01-09
31,33814,34066,1,2011-01-09
32,33814,34373,1,2011-01-09
33,33814,34768,1,2011-01-09
34,33814,34776,1,2011-01-09
35,33814,35096,1,2011-01-09
36,33814,35285,1,2011-01-09
37,33814,35362,1,2011-01-09
38,33814,35384,1,2011-01-09
39,33814,35545,1,2011-01-09
40,33814,35937,1,2011-01-09
41,33814,36399,1,2011-01-09
42,33901,33944,1,2011-01-09
43,33901,34066,1,2011-01-09
44,33901,34373,1,2011-01-09
45,33901,34768,1,2011-01-09
46,33901,34776,1,2011-01-09
47,33901,35096,1,2011-01-09
48,33901,35285,1,2011-01-09
49,33901,35362,1,2011-01-09
50,33901,35384,1,2011-01-09
51,33901,35545,1,2011-01-09
52,33901,35937,1,2011-01-09
53,33901,36399,1,2011-01-09
54,33944,34066,1,2011-01-09
55,33944,34373,1,2011-01-09
56,33944,34768,1,2011-01-09
57,33944,34776,1,2011-01-09
58,33944,35096,1,2011-01-09
59,33944,35285,1,2011-01-09
60,33944,35362,1,2011-01-09
61,33944,35384,1,2011-01-09
62,33944,35545,1,2011-01-09
63,33944,35937,1,2011-01-09
64,33944,36399,1,2011-01-09
65,34066,34373,1,2011-01-09
66,34066,34768,1,2011-01-09
67,34066,34776,1,2011-01-09
68,34066,35096,1,2011-01-09
69,34066,35285,1,2011-01-09
70,34066,35362,1,2011-01-09
71,34066,35384,1,2011-01-09
72,34066,35545,1,2011-01-09
73,34066,35937,1,2011-01-09
74,34066,36399,1,2011-01-09
75,34373,34768,1,2011-01-09
76,34373,34776,1,2011-01-09
77,34373,35096,1,2011-01-09
78,34373,35285,1,2011-01-09
79,34373,35362,1,2011-01-09
80,34373,35384,1,2011-01-09
81,34373,35545,1,2011-01-09
82,34373,35937,1,2011-01-09
83,34373,36399,1,2011-01-09
84,34768,34776,1,2011-01-09
85,34768,35096,1,2011-01-09
86,34768,35285,1,2011-01-09
87,34768,35362,1,2011-01-09
88,34768,35384,1,2011-01-09
89,34768,35545,1,2011-01-09
90,34768,35937,1,2011-01-09
91,34768,36399,1,2011-01-09
92,34776,35096,1,2011-01-09
93,34776,35285,1,2011-01-09
94,34776,35362,1,2011-01-09
95,34776,35384,1,2011-01-09
96,34776,35545,1,2011-01-09
97,34776,35937,1,2011-01-09
98,34776,36399,1,2011-01-09
99,35096,35285,1,2011-01-09
100,35096,35362,1,2011-01-09
101,35096,35384,1,2011-01-09
102,35096,35545,1,2011-01-09
103,35096,35937,1,2011-01-09
104,35096,36399,1,2011-01-09
105,35285,35362,1,2011-01-09
106,35285,35384,1,2011-01-09
107,35285,35545,1,2011-01-09
108,35285,35937,1,2011-01-09
109,35285,36399,1,2011-01-09
110,35362,35384,1,2011-01-09
111,35362,35545,1,2011-01-09
112,35362,35937,1,2011-01-09
113,35362,36399,1,2011-01-09
114,35384,35545,1,2011-01-09
115,35384,35937,1,2011-01-09
116,35384,36399,1,2011-01-09
117,35545,35937,1,2011-01-09
118,35545,36399,1,2011-01-09
119,35937,36399,1,2011-01-09
120,33664,33901,2,2011-01-16
121,33664,34029,2,2011-01-16
122,33664,34286,2,2011-01-16
123,33664,34298,2,2011-01-16
124,33664,34454,2,2011-01-16
125,33664,34590,2,2011-01-16
126,33664,35266,2,2011-01-16
127,33664,35360,2,2011-01-16
128,33664,35376,2,2011-01-16
129,33664,35395,2,2011-01-16
130,33664,35532,2,2011-01-16
131,33664,35629,2,2011-01-16
132,33664,35656,2,2011-01-16
133,33664,35973,2,2011-01-16
134,33664,36001,2,2011-01-16
135,33901,34029,2,2011-01-16
136,33901,34286,2,2011-01-16
137,33901,34298,2,2011-01-16
138,33901,34454,2,2011-01-16
139,33901,34590,2,2011-01-16
140,33901,35266,2,2011-01-16
141,33901,35360,2,2011-01-16
142,33901,35376,2,2011-01-16
143,33901,35395,2,2011-01-16
144,33901,35532,2,2011-01-16
145,33901,35629,2,2011-01-16
146,33901,35656,2,2011-01-16
147,33901,35973,2,2011-01-16
148,33901,36001,2,2011-01-16
149,34029,34286,2,2011-01-16
150,34029,34298,2,2011-01-16
151,34029,34454,2,2011-01-16
152,34029,34590,2,2011-01-16
153,34029,35266,2,2011-01-16
154,34029,35360,2,2011-01-16
155,34029,35376,2,2011-01-16
156,34029,35395,2,2011-01-16
157,34029,35532,2,2011-01-16
158,34029,35629,2,2011-01-16
159,34029,35656,2,2011-01-16
160,34029,35973,2,2011-01-16
161,34029,36001,2,2011-01-16
162,34286,34298,2,2011-01-16
163,34286,34454,2,2011-01-16
164,34286,34590,2,2011-01-16
165,34286,35266,2,2011-01-16
166,34286,35360,2,2011-01-16
167,34286,35376,2,2011-01-16
168,34286,35395,2,2011-01-16
169,34286,35532,2,2011-01-16
170,34286,35629,2,2011-01-16
171,34286,35656,2,2011-01-16
172,34286,35973,2,2011-01-16
173,34286,36001,2,2011-01-16
174,34298,34454,2,2011-01-16
175,34298,34590,2,2011-01-16
176,34298,35266,2,2011-01-16
177,34298,35360,2,2011-01-16
178,34298,35376,2,2011-01-16
179,34298,35395,2,2011-01-16
180,34298,35532,2,2011-01-16
181,34298,35629,2,2011-01-16
182,34298,35656,2,2011-01-16
183,34298,35973,2,2011-01-16
184,34298,36001,2,2011-01-16
185,34454,34590,2,2011-01-16
186,34454,35266,2,2011-01-16
187,34454,35360,2,2011-01-16
188,34454,35376,2,2011-01-16
189,34454,35395,2,2011-01-16
190,34454,35532,2,2011-01-16
191,34454,35629,2,2011-01-16
192,34454,35656,2,2011-01-16
193,34454,35973,2,2011-01-16
194,34454,36001,2,2011-01-16
195,34590,35266,2,2011-01-16
196,34590,35360,2,2011-01-16
197,34590,35376,2,2011-01-16
198,34590,35395,2,2011-01-16
199,34590,35532,2,2011-01-16
200,34590,35629,2,2011-01-16
201,34590,35656,2,2011-01-16
202,34590,35973,2,2011-01-16
203,34590,36001,2,2011-01-16
204,35266,35360,2,2011-01-16
205,35266,35376,2,2011-01-16
206,35266,35395,2,2011-01-16
207,35266,35532,2,2011-01-16
208,35266,35629,2,2011-01-16
209,35266,35656,2,2011-01-16
210,35266,35973,2,2011-01-16
211,35266,36001,2,2011-01-16
212,35360,35376,2,2011-01-16
213,35360,35395,2,2011-01-16
214,35360,35532,2,2011-01-16
215,35360,35629,2,2011-01-16
216,35360,35656,2,2011-01-16
217,35360,35973,2,2011-01-16
218,35360,36001,2,2011-01-16
219,35376,35395,2,2011-01-16
220,35376,35532,2,2011-01-16
221,35376,35629,2,2011-01-16
222,35376,35656,2,2011-01-16
223,35376,35973,2,2011-01-16
224,35376,36001,2,2011-01-16
225,35395,35532,2,2011-01-16
226,35395,35629,2,2011-01-16
227,35395,35656,2,2011-01-16
228,35395,35973,2,2011-01-16
229,35395,36001,2,2011-01-16
230,35532,35629,2,2011-01-16
231,35532,35656,2,2011-01-16
232,35532,35973,2,2011-01-16
233,35532,36001,2,2011-01-16
234,35629,35656,2,2011-01-16
235,35629,35973,2,2011-01-16
236,35629,36001,2,2011-01-16
237,35656,35973,2,2011-01-16
238,35656,36001,2,2011-01-16
239,35973,36001,2,2011-01-16
240,33953,34041,3,2011-01-23
241,33953,34359,3,2011-01-23
242,33953,34643,3,2011-01-23
243,33953,34648,3,2011-01-23
244,33953,35068,3,2011-01-23
245,33953,35264,3,2011-01-23
246,33953,35305,3,2011-01-23
247,33953,35424,3,2011-01-23
248,33953,35696,3,2011-01-23
249,34041,34359,3,2011-01-23
250,34041,34643,3,2011-01-23
251,34041,34648,3,2011-01-23
252,34041,35068,3,2011-01-23
253,34041,35264,3,2011-01-23
254,34041,35305,3,2011-01-23
255,34041,35424,3,2011-01-23
256,34041,35696,3,2011-01-23
257,34359,34643,3,2011-01-23
258,34359,34648,3,2011-01-23
259,34359,35068,3,2011-01-23
260,34359,35264,3,2011-01-23
261,34359,35305,3,2011-01-23
262,34359,35424,3,2011-01-23
263,34359,35696,3,2011-01-23
264,34643,34648,3,2011-01-23
265,34643,35068,3,2011-01-23
266,34643,35264,3,2011-01-23
267,34643,35305,3,2011-01-23
268,34643,35424,3,2011-01-23
269,34643,35696,3,2011-01-23
270,34648,35068,3,2011-01-23
271,34648,35264,3,2011-01-23
272,34648,35305,3,2011-01-23
273,34648,35424,3,2011-01-23
274,34648,35696,3,2011-01-23
275,35068,35264,3,2011-01-23
276,35068,35305,3,2011-01-23
277,35068,35424,3,2011-01-23
278,35068,35696,3,2011-01-23
279,35264,35305,3,2011-01-23
280,35264,35424,3,2011-01-23
281,35264,35696,3,2011-01-23
282,35305,35424,3,2011-01-23
283,35305,35696,3,2011-01-23
284,35424,35696,3,2011-01-23
285,33600,33742,4,2011-01-30
286,33600,33901,4,2011-01-30
287,33600,34018,4,2011-01-30
288,33600,34358,4,2011-01-30
289,33600,34955,4,2011-01-30
290,33600,34958,4,2011-01-30
291,33600,34961,4,2011-01-30
292,33600,35121,4,2011-01-30
293,33600,35915,4,2011-01-30
294,33600,36377,4,2011-01-30
295,33742,33901,4,2011-01-30
296,33742,34018,4,2011-01-30
297,33742,34358,4,2011-01-30
298,33742,34955,4,2011-01-30
299,33742,34958,4,2011-01-30
300,33742,34961,4,2011-01-30
301,33742,35121,4,2011-01-30
302,33742,35915,4,2011-01-30
303,33742,36377,4,2011-01-30
304,33901,34018,4,2011-01-30
305,33901,34358,4,2011-01-30
306,33901,34955,4,2011-01-30
307,33901,34958,4,2011-01-30
308,33901,34961,4,2011-01-30
309,33901,35121,4,2011-01-30
310,33901,35915,4,2011-01-30
311,33901,36377,4,2011-01-30
312,34018,34358,4,2011-01-30
313,34018,34955,4,2011-01-30
314,34018,34958,4,2011-01-30
315,34018,34961,4,2011-01-30
316,34018,35121,4,2011-01-30
317,34018,35915,4,2011-01-30
318,34018,36377,4,2011-01-30
319,34358,34955,4,2011-01-30
320,34358,34958,4,2011-01-30
321,34358,34961,4,2011-01-30
322,34358,35121,4,2011-01-30
323,34358,35915,4,2011-01-30
324,34358,36377,4,2011-01-30
325,34955,34958,4,2011-01-30
326,34955,34961,4,2011-01-30
327,34955,35121,4,2011-01-30
328,34955,35915,4,2011-01-30
329,34955,36377,4,2011-01-30
330,34958,34961,4,2011-01-30
331,34958,35121,4,2011-01-30
332,34958,35915,4,2011-01-30
333,34958,36377,4,2011-01-30
334,34961,35121,4,2011-01-30
335,34961,35915,4,2011-01-30
336,34961,36377,4,2011-01-30
337,35121,35915,4,2011-01-30
338,35121,36377,4,2011-01-30
339,35915,36377,4,2011-01-30
340,33609,33654,5,2011-02-06
341,33609,33707,5,2011-02-06
342,33609,33710,5,2011-02-06
343,33609,33729,5,2011-02-06
344,33609,34565,5,2011-02-06
345,33609,36014,5,2011-02-06
346,33609,36426,5,2011-02-06
347,33654,33707,5,2011-02-06
348,33654,33710,5,2011-02-06
349,33654,33729,5,2011-02-06
350,33654,34565,5,2011-02-06
351,33654,36014,5,2011-02-06
352,33654,36426,5,2011-02-06
353,33707,33710,5,2011-02-06
354,33707,33729,5,2011-02-06
355,33707,34565,5,2011-02-06
356,33707,36014,5,2011-02-06
357,33707,36426,5,2011-02-06
358,33710,33729,5,2011-02-06
359,33710,34565,5,2011-02-06
360,33710,36014,5,2011-02-06
361,33710,36426,5,2011-02-06
362,33729,34565,5,2011-02-06
363,33729,36014,5,2011-02-06
364,33729,36426,5,2011-02-06
365,34565,36014,5,2011-02-06
366,34565,36426,5,2011-02-06
367,36014,36426,5,2011-02-06
368,34287,34648,6,2011-02-13
369,34287,34681,6,2011-02-13
370,34287,35009,6,2011-02-13
371,34287,35050,6,2011-02-13
372,34287,35377,6,2011-02-13
373,34287,35393,6,2011-02-13
374,34287,35716,6,2011-02-13
375,34648,34681,6,2011-02-13
376,34648,35009,6,2011-02-13
377,34648,35050,6,2011-02-13
378,34648,35377,6,2011-02-13
379,34648,35393,6,2011-02-13
380,34648,35716,6,2011-02-13
381,34681,35009,6,2011-02-13
382,34681,35050,6,2011-02-13
383,34681,35377,6,2011-02-13
384,34681,35393,6,2011-02-13
385,34681,35716,6,2011-02-13
386,35009,35050,6,2011-02-13
387,35009,35377,6,2011-02-13
388,35009,35393,6,2011-02-13
389,35009,35716,6,2011-02-13
390,35050,35377,6,2011-02-13
391,35050,35393,6,2011-02-13
392,35050,35716,6,2011-02-13
393,35377,35393,6,2011-02-13
394,35377,35716,6,2011-02-13
395,35393,35716,6,2011-02-13
396,33651,33901,7,2011-02-20
397,33651,34308,7,2011-02-20
398,33651,34353,7,2011-02-20
399,33651,34600,7,2011-02-20
400,33651,34607,7,2011-02-20
401,33651,34750,7,2011-02-20
402,33651,34955,7,2011-02-20
403,33651,35068,7,2011-02-20
404,33651,35264,7,2011-02-20
405,33651,35478,7,2011-02-20
406,33651,35532,7,2011-02-20
407,33901,34308,7,2011-02-20
408,33901,34353,7,2011-02-20
409,33901,34600,7,2011-02-20
410,33901,34607,7,2011-02-20
411,33901,34750,7,2011-02-20
412,33901,34955,7,2011-02-20
413,33901,35068,7,2011-02-20
414,33901,35264,7,2011-02-20
415,33901,35478,7,2011-02-20
416,33901,35532,7,2011-02-20
417,34308,34353,7,2011-02-20
418,34308,34600,7,2011-02-20
419,34308,34607,7,2011-02-20
420,34308,34750,7,2011-02-20
421,34308,34955,7,2011-02-20
422,34308,35068,7,2011-02-20
423,34308,35264,7,2011-02-20
424,34308,35478,7,2011-02-20
425,34308,35532,7,2011-02-20
426,34353,34600,7,2011-02-20
427,34353,34607,7,2011-02-20
428,34353,34750,7,2011-02-20
429,34353,34955,7,2011-02-20
430,34353,35068,7,2011-02-20
431,34353,35264,7,2011-02-20
432,34353,35478,7,2011-02-20
433,34353,35532,7,2011-02-20
434,34600,34607,7,2011-02-20
435,34600,34750,7,2011-02-20
436,34600,34955,7,2011-02-20
437,34600,35068,7,2011-02-20
438,34600,35264,7,2011-02-20
439,34600,35478,7,2011-02-20
440,34600,35532,7,2011-02-20
441,34607,34750,7,2011-02-20
442,34607,34955,7,2011-02-20
443,34607,35068,7,2011-02-20
444,34607,35264,7,2011-02-20
445,34607,35478,7,2011-02-20
446,34607,35532,7,2011-02-20
447,34750,34955,7,2011-02-20
448,34750,35068,7,2011-02-20
449,34750,35264,7,2011-02-20
450,34750,35478,7,2011-02-20
451,34750,35532,7,2011-02-20
452,34955,35068,7,2011-02-20
453,34955,35264,7,2011-02-20
454,34955,35478,7,2011-02-20
455,34955,35532,7,2011-02-20
456,35068,35264,7,2011-02-20
457,35068,35478,7,2011-02-20
458,35068,35532,7,2011-02-20
459,35264,35478,7,2011-02-20
460,35264,35532,7,2011-02-20
461,35478,35532,7,2011-02-20
462,33901,34037,8,2011-02-27
463,33901,34256,8,2011-02-27
464,33901,34634,8,2011-02-27
465,33901,34955,8,2011-02-27
466,33901,35168,8,2011-02-27
467,33901,35264,8,2011-02-27
468,33901,35384,8,2011-02-27
469,33901,35418,8,2011-02-27
470,33901,35776,8,2011-02-27
471,33901,35931,8,2011-02-27
472,34037,34256,8,2011-02-27
473,34037,34634,8,2011-02-27
474,34037,34955,8,2011-02-27
475,34037,35168,8,2011-02-27
476,34037,35264,8,2011-02-27
477,34037,35384,8,2011-02-27
478,34037,35418,8,2011-02-27
479,34037,35776,8,2011-02-27
480,34037,35931,8,2011-02-27
481,34256,34634,8,2011-02-27
482,34256,34955,8,2011-02-27
483,34256,35168,8,2011-02-27
484,34256,35264,8,2011-02-27
485,34256,35384,8,2011-02-27
486,34256,35418,8,2011-02-27
487,34256,35776,8,2011-02-27
488,34256,35931,8,2011-02-27
489,34634,34955,8,2011-02-27
490,34634,35168,8,2011-02-27
491,34634,35264,8,2011-02-27
492,34634,35384,8,2011-02-27
493,34634,35418,8,2011-02-27
494,34634,35776,8,2011-02-27
495,34634,35931,8,2011-02-27
496,34955,35168,8,2011-02-27
497,34955,35264,8,2011-02-27
498,34955,35384,8,2011-02-27
499,34955,35418,8,2011-02-27
500,34955,35776,8,2011-02-27
501,34955,35931,8,2011-02-27
502,35168,35264,8,2011-02-27
503,35168,35384,8,2011-02-27
504,35168,35418,8,2011-02-27
505,35168,35776,8,2011-02-27
506,35168,35931,8,2011-02-27
507,35264,35384,8,2011-02-27
508,35264,35418,8,2011-02-27
509,35264,35776,8,2011-02-27
510,35264,35931,8,2011-02-27
511,35384,35418,8,2011-02-27
512,35384,35776,8,2011-02-27
513,35384,35931,8,2011-02-27
514,35418,35776,8,2011-02-27
515,35418,35931,8,2011-02-27
516,35776,35931,8,2011-02-27
517,34262,34368,9,2011-03-06
518,34262,34507,9,2011-03-06
519,34262,34603,9,2011-03-06
520,34262,35102,9,2011-03-06
521,34262,35557,9,2011-03-06
522,34262,35724,9,2011-03-06
523,34262,36383,9,2011-03-06
524,34368,34507,9,2011-03-06
525,34368,34603,9,2011-03-06
526,34368,35102,9,2011-03-06
527,34368,35557,9,2011-03-06
528,34368,35724,9,2011-03-06
529,34368,36383,9,2011-03-06
530,34507,34603,9,2011-03-06
531,34507,35102,9,2011-03-06
532,34507,35557,9,2011-03-06
533,34507,35724,9,2011-03-06
534,34507,36383,9,2011-03-06
535,34603,35102,9,2011-03-06
536,34603,35557,9,2011-03-06
537,34603,35724,9,2011-03-06
538,34603,36383,9,2011-03-06
539,35102,35557,9,2011-03-06
540,35102,35724,9,2011-03-06
541,35102,36383,9,2011-03-06
542,35557,35724,9,2011-03-06
543,35557,36383,9,2011-03-06
544,35724,36383,9,2011-03-06
545,34395,34456,10,2011-03-13
546,34395,34713,10,2011-03-13
547,34395,35000,10,2011-03-13
548,34395,35274,10,2011-03-13
549,34395,35535,10,2011-03-13
550,34456,34713,10,2011-03-13
551,34456,35000,10,2011-03-13
552,34456,35274,10,2011-03-13
553,34456,35535,10,2011-03-13
554,34713,35000,10,2011-03-13
555,34713,35274,10,2011-03-13
556,34713,35535,10,2011-03-13
557,35000,35274,10,2011-03-13
558,35000,35535,10,2011-03-13
559,35274,35535,10,2011-03-13
560,33635,34391,11,2011-03-20
561,33778,33901,12,2011-03-27
562,33778,33913,12,2011-03-27
563,33778,33965,12,2011-03-27
564,33778,34272,12,2011-03-27
565,33778,34955,12,2011-03-27
566,33778,35001,12,2011-03-27
567,33778,35102,12,2011-03-27
568,33778,35781,12,2011-03-27
569,33778,35820,12,2011-03-27
570,33778,36065,12,2011-03-27
571,33901,33913,12,2011-03-27
572,33901,33965,12,2011-03-27
573,33901,34272,12,2011-03-27
574,33901,34955,12,2011-03-27
575,33901,35001,12,2011-03-27
576,33901,35102,12,2011-03-27
577,33901,35781,12,2011-03-27
578,33901,35820,12,2011-03-27
579,33901,36065,12,2011-03-27
580,33913,33965,12,2011-03-27
581,33913,34272,12,2011-03-27
582,33913,34955,12,2011-03-27
583,33913,35001,12,2011-03-27
584,33913,35102,12,2011-03-27
585,33913,35781,12,2011-03-27
586,33913,35820,12,2011-03-27
587,33913,36065,12,2011-03-27
588,33965,34272,12,2011-03-27
589,33965,34955,12,2011-03-27
590,33965,35001,12,2011-03-27
591,33965,35102,12,2011-03-27
592,33965,35781,12,2011-03-27
593,33965,35820,12,2011-03-27
594,33965,36065,12,2011-03-27
595,34272,34955,12,2011-03-27
596,34272,35001,12,2011-03-27
597,34272,35102,12,2011-03-27
598,34272,35781,12,2011-03-27
599,34272,35820,12,2011-03-27
600,34272,36065,12,2011-03-27
601,34955,35001,12,2011-03-27
602,34955,35102,12,2011-03-27
603,34955,35781,12,2011-03-27
604,34955,35820,12,2011-03-27
605,34955,36065,12,2011-03-27
606,35001,35102,12,2011-03-27
607,35001,35781,12,2011-03-27
608,35001,35820,12,2011-03-27
609,35001,36065,12,2011-03-27
610,35102,35781,12,2011-03-27
611,35102,35820,12,2011-03-27
612,35102,36065,12,2011-03-27
613,35781,35820,12,2011-03-27
614,35781,36065,12,2011-03-27
615,35820,36065,12,2011-03-27
616,33707,34138,13,2011-04-03
617,33707,34263,13,2011-04-03
618,33707,34461,13,2011-04-03
619,33707,34507,13,2011-04-03
620,33707,35232,13,2011-04-03
621,33707,35409,13,2011-04-03
622,33707,35829,13,2011-04-03
623,33707,36484,13,2011-04-03
624,34138,34263,13,2011-04-03
625,34138,34461,13,2011-04-03
626,34138,34507,13,2011-04-03
627,34138,35232,13,2011-04-03
628,34138,35409,13,2011-04-03
629,34138,35829,13,2011-04-03
630,34138,36484,13,2011-04-03
631,34263,34461,13,2011-04-03
632,34263,34507,13,2011-04-03
633,34263,35232,13,2011-04-03
634,34263,35409,13,2011-04-03
635,34263,35829,13,2011-04-03
636,34263,36484,13,2011-04-03
637,34461,34507,13,2011-04-03
638,34461,35232,13,2011-04-03
639,34461,35409,13,2011-04-03
640,34461,35829,13,2011-04-03
641,34461,36484,13,2011-04-03
642,34507,35232,13,2011-04-03
643,34507,35409,13,2011-04-03
644,34507,35829,13,2011-04-03
645,34507,36484,13,2011-04-03
646,35232,35409,13,2011-04-03
647,35232,35829,13,2011-04-03
648,35232,36484,13,2011-04-03
649,35409,35829,13,2011-04-03
650,35409,36484,13,2011-04-03
651,35829,36484,13,2011-04-03
652,33918,34326,14,2011-04-10
653,33918,35557,14,2011-04-10
654,34326,35557,14,2011-04-10
655,33901,34230,15,2011-04-17
656,33901,34279,15,2011-04-17
657,33901,34298,15,2011-04-17
658,33901,35087,15,2011-04-17
659,33901,35532,15,2011-04-17
660,34230,34279,15,2011-04-17
661,34230,34298,15,2011-04-17
662,34230,35087,15,2011-04-17
663,34230,35532,15,2011-04-17
664,34279,34298,15,2011-04-17
665,34279,35087,15,2011-04-17
666,34279,35532,15,2011-04-17
667,34298,35087,15,2011-04-17
668,34298,35532,15,2011-04-17
669,35087,35532,15,2011-04-17
670,33746,34955,16,2011-04-24
671,33746,35240,16,2011-04-24
672,33746,35436,16,2011-04-24
673,33746,35507,16,2011-04-24
674,33746,35694,16,2011-04-24
675,33746,36488,16,2011-04-24
676,34955,35240,16,2011-04-24
677,34955,35436,16,2011-04-24
678,34955,35507,16,2011-04-24
679,34955,35694,16,2011-04-24
680,34955,36488,16,2011-04-24
681,35240,35436,16,2011-04-24
682,35240,35507,16,2011-04-24
683,35240,35694,16,2011-04-24
684,35240,36488,16,2011-04-24
685,35436,35507,16,2011-04-24
686,35436,35694,16,2011-04-24
687,35436,36488,16,2011-04-24
688,35507,35694,16,2011-04-24
689,35507,36488,16,2011-04-24
690,35694,36488,16,2011-04-24
691,34061,34683,17,2011-05-01
692,34061,34742,17,2011-05-01
693,34061,35036,17,2011-05-01
694,34061,35050,17,2011-05-01
695,34061,35123,17,2011-05-01
696,34061,35376,17,2011-05-01
697,34061,36375,17,2011-05-01
698,34683,34742,17,2011-05-01
699,34683,35036,17,2011-05-01
700,34683,35050,17,2011-05-01
701,34683,35123,17,2011-05-01
702,34683,35376,17,2011-05-01
703,34683,36375,17,2011-05-01
704,34742,35036,17,2011-05-01
705,34742,35050,17,2011-05-01
706,34742,35123,17,2011-05-01
707,34742,35376,17,2011-05-01
708,34742,36375,17,2011-05-01
709,35036,35050,17,2011-05-01
710,35036,35123,17,2011-05-01
711,35036,35376,17,2011-05-01
712,35036,36375,17,2011-05-01
713,35050,35123,17,2011-05-01
714,35050,35376,17,2011-05-01
715,35050,36375,17,2011-05-01
716,35123,35376,17,2011-05-01
717,35123,36375,17,2011-05-01
718,35376,36375,17,2011-05-01
719,33600,33711,18,2011-05-08
720,33600,33910,18,2011-05-08
721,33600,34294,18,2011-05-08
722,33600,34314,18,2011-05-08
723,33600,34395,18,2011-05-08
724,33600,34713,18,2011-05-08
725,33600,34955,18,2011-05-08
726,33600,35162,18,2011-05-08
727,33600,35178,18,2011-05-08
728,33600,35371,18,2011-05-08
729,33600,35442,18,2011-05-08
730,33600,35449,18,2011-05-08
731,33600,35788,18,2011-05-08
732,33600,35792,18,2011-05-08
733,33600,36179,18,2011-05-08
734,33600,36241,18,2011-05-08
735,33711,33910,18,2011-05-08
736,33711,34294,18,2011-05-08
737,33711,34314,18,2011-05-08
738,33711,34395,18,2011-05-08
739,33711,34713,18,2011-05-08
740,33711,34955,18,2011-05-08
741,33711,35162,18,2011-05-08
742,33711,35178,18,2011-05-08
743,33711,35371,18,2011-05-08
744,33711,35442,18,2011-05-08
745,33711,35449,18,2011-05-08
746,33711,35788,18,2011-05-08
747,33711,35792,18,2011-05-08
748,33711,36179,18,2011-05-08
749,33711,36241,18,2011-05-08
750,33910,34294,18,2011-05-08
751,33910,34314,18,2011-05-08
752,33910,34395,18,2011-05-08
753,33910,34713,18,2011-05-08
754,33910,34955,18,2011-05-08
755,33910,35162,18,2011-05-08
756,33910,35178,18,2011-05-08
757,33910,35371,18,2011-05-08
758,33910,35442,18,2011-05-08
759,33910,35449,18,2011-05-08
760,33910,35788,18,2011-05-08
761,33910,35792,18,2011-05-08
762,33910,36179,18,2011-05-08
763,33910,36241,18,2011-05-08
764,34294,34314,18,2011-05-08
765,34294,34395,18,2011-05-08
766,34294,34713,18,2011-05-08
767,34294,34955,18,2011-05-08
768,34294,35162,18,2011-05-08
769,34294,35178,18,2011-05-08
770,34294,35371,18,2011-05-08
771,34294,35442,18,2011-05-08
772,34294,35449,18,2011-05-08
773,34294,35788,18,2011-05-08
774,34294,35792,18,2011-05-08
775,34294,36179,18,2011-05-08
776,34294,36241,18,2011-05-08
777,34314,34395,18,2011-05-08
778,34314,34713,18,2011-05-08
779,34314,34955,18,2011-05-08
780,34314,35162,18,2011-05-08
781,34314,35178,18,2011-05-08
782,34314,35371,18,2011-05-08
783,34314,35442,18,2011-05-08
784,34314,35449,18,2011-05-08
785,34314,35788,18,2011-05-08
786,34314,35792,18,2011-05-08
787,34314,36179,18,2011-05-08
788,34314,36241,18,2011-05-08
789,34395,34713,18,2011-05-08
790,34395,34955,18,2011-05-08
791,34395,35162,18,2011-05-08
792,34395,35178,18,2011-05-08
793,34395,35371,18,2011-05-08
794,34395,35442,18,2011-05-08
795,34395,35449,18,2011-05-08
796,34395,35788,18,2011-05-08
797,34395,35792,18,2011-05-08
798,34395,36179,18,2011-05-08
799,34395,36241,18,2011-05-08
800,34713,34955,18,2011-05-08
801,34713,35162,18,2011-05-08
802,34713,35178,18,2011-05-08
803,34713,35371,18,2011-05-08
804,34713,35442,18,2011-05-08
805,34713,35449,18,2011-05-08
806,34713,35788,18,2011-05-08
807,34713,35792,18,2011-05-08
808,34713,36179,18,2011-05-08
809,34713,36241,18,2011-05-08
810,34955,35162,18,2011-05-08
811,34955,35178,18,2011-05-08
812,34955,35371,18,2011-05-08
813,34955,35442,18,2011-05-08
814,34955,35449,18,2011-05-08
815,34955,35788,18,2011-05-08
816,34955,35792,18,2011-05-08
817,34955,36179,18,2011-05-08
818,34955,36241,18,2011-05-08
819,35162,35178,18,2011-05-08
820,35162,35371,18,2011-05-08
821,35162,35442,18,2011-05-08
